file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,getStreet/0,false,30,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Company.java,com.minesota.tax.calculator.model.Company,getName/0,false,18,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,getDate/0,false,22,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,getKind/0,false,26,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,"Receipt/9[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,10,1,3,2,1,1,1,7,0,0,9,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,getId/0,false,18,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,getCompany/0,false,34,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,getAmount/0,false,30,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,setDate/1[java.lang.String],false,50,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,setKind/1[java.lang.String],false,42,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,setCompany/1[com.minesota.tax.calculator.model.Company],false,54,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,setId/1[java.lang.String],false,46,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,toString/0,false,58,1,6,1,5,1,6,3,1,0,0,6,0,0,0,0,0,0,10,0,0,1,0,0,0,0,5,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\model\Receipt.java,com.minesota.tax.calculator.model.Receipt,setAmount/1[double],false,38,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\view\LoadedTaxpayersJDialog.java,com.minesota.tax.calculator.view.LoadedTaxpayersJDialog,LoadedTaxpayersJDialog/1[javax.swing.JFrame],true,18,5,11,1,10,12,50,149,0,28,1,50,1,1,0,10,0,0,37,53,25,6,4,0,0,7,77,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\src\main\java\com\minesota\tax\calculator\view\LoadedTaxpayersJDialog.java,com.minesota.tax.calculator.view.LoadedTaxpayersJDialog,fillLoadedTaxpayersJList/0,false,211,1,5,2,3,1,3,13,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,1,0,false
C:\OOD\Java\Minnesota-Income-Tax-Calculation-Project-develop\test\src\AppTests.java,AppTests,testParseTaxPayerFile/0,false,95,3,4,0,4,2,8,4,0,0,0,8,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5,1,0,false
